plantbarcode,experiment,datetime,jobdate,cameralabel,frameid,frame,parameter,roi,frame_avg,yii_avg,npq_avg,yii_std,npq_std,obj_in_frame,unique_roi,gtype,idate,n_roi,n_uniqueroi
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,17,Fp,t140_ALon,0,31.9936,0.251,1.3906,0.0552,0.4029,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,17,Fp,t140_ALon,1,19.2993,0.2544,1.5629,0.0686,0.2663,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,18,Fmp,t140_ALon,0,42.4992,0.251,1.3906,0.0552,0.4029,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,18,Fmp,t140_ALon,1,26.0302,0.2544,1.5629,0.0686,0.2663,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,19,Fp,t160_ALon,0,32.0563,0.2758,1.3091,0.0566,0.3858,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,19,Fp,t160_ALon,1,18.1531,0.2662,1.6804,0.0651,0.2703,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,20,Fmp,t160_ALon,0,44.005,0.2758,1.3091,0.0566,0.3858,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,20,Fmp,t160_ALon,1,24.8561,0.2662,1.6804,0.0651,0.2703,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,21,Fp,t180_ALon,0,32.4093,0.2863,1.2517,0.0584,0.3749,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,21,Fp,t180_ALon,1,17.5012,0.2667,1.7763,0.0754,0.3061,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,22,Fmp,t180_ALon,0,45.1456,0.2863,1.2517,0.0584,0.3749,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,22,Fmp,t180_ALon,1,24.007,0.2667,1.7763,0.0754,0.3061,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,23,Fp,t200_ALon,0,32.4521,0.2971,1.2149,0.059,0.3657,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,23,Fp,t200_ALon,1,16.9304,0.2775,1.8279,0.0718,0.2988,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,24,Fmp,t200_ALon,0,45.9068,0.2971,1.2149,0.059,0.3657,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,24,Fmp,t200_ALon,1,23.5545,0.2775,1.8279,0.0718,0.2988,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,25,Fp,t220_ALon,0,32.2657,0.3071,1.1963,0.0593,0.3595,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,25,Fp,t220_ALon,1,16.42,0.2865,1.8822,0.0662,0.3205,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,26,Fmp,t220_ALon,0,46.2917,0.3071,1.1963,0.0593,0.3595,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,26,Fmp,t220_ALon,1,23.1206,0.2865,1.8822,0.0662,0.3205,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,27,Fp,t240_ALon,0,32.2615,0.3132,1.1773,0.0608,0.3526,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,27,Fp,t240_ALon,1,16.1833,0.2843,1.9302,0.0721,0.3262,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,28,Fmp,t240_ALon,0,46.6823,0.3132,1.1773,0.0608,0.3526,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,28,Fmp,t240_ALon,1,22.7448,0.2843,1.9302,0.0721,0.3262,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,29,Fp,t260_ALon,0,32.1198,0.3226,1.1564,0.0627,0.3416,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,29,Fp,t260_ALon,1,15.8654,0.2977,1.9369,0.0701,0.3473,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,30,Fmp,t260_ALon,0,47.112,0.3226,1.1564,0.0627,0.3416,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,30,Fmp,t260_ALon,1,22.7262,0.2977,1.9369,0.0701,0.3473,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,31,Fp,t280_ALon,0,32.098,0.3283,1.1387,0.0624,0.3324,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,31,Fp,t280_ALon,1,15.6265,0.3058,1.9449,0.0695,0.342,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,32,Fmp,t280_ALon,0,47.4801,0.3283,1.1387,0.0624,0.3324,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,32,Fmp,t280_ALon,1,22.6125,0.3058,1.9449,0.0695,0.342,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,33,Fp,t300_ALon,0,32.0311,0.3324,1.1283,0.0631,0.3248,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,33,Fp,t300_ALon,1,15.5638,0.3065,1.9527,0.0687,0.3405,TRUE,TRUE,AP100,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,34,Fmp,t300_ALon,0,47.6834,0.3324,1.1283,0.0631,0.3248,TRUE,TRUE,AP15,5,2,2
B5,amiRNA_psII,2020-03-08T22:19:01Z,2020-03-09,PSII0,34,Fmp,t300_ALon,1,22.5522,0.3065,1.9527,0.0687,0.3405,TRUE,TRUE,AP100,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,1,Fo,FvFm,0,13.8828,0.8217,0,0.0239,0,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,1,Fo,FvFm,1,18.8214,0.7957,0,0.0241,0,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,2,Fm,FvFm,0,77.8151,0.8217,0,0.0239,0,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,2,Fm,FvFm,1,92.3752,0.7957,0,0.0241,0,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,7,Fp,t40_ALon,0,16.3404,0.7848,0.0301,0.0156,0.0283,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,7,Fp,t40_ALon,1,21.836,0.758,0.0257,0.0159,0.0237,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,8,Fmp,t40_ALon,0,75.8573,0.7848,0.0301,0.0156,0.0283,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,8,Fmp,t40_ALon,1,90.3869,0.758,0.0257,0.0159,0.0237,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,9,Fp,t60_ALon,0,49.0709,0.1823,0.3044,0.0422,0.0785,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,9,Fp,t60_ALon,1,44.3194,0.1503,0.7808,0.0353,0.1762,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,10,Fmp,t60_ALon,0,59.8161,0.1823,0.3044,0.0422,0.0785,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,10,Fmp,t60_ALon,1,52.1931,0.1503,0.7808,0.0353,0.1762,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,11,Fp,t80_ALon,0,35.9641,0.2247,0.6928,0.0424,0.1384,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,11,Fp,t80_ALon,1,34.3874,0.1954,1.1713,0.0417,0.1652,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,12,Fmp,t80_ALon,0,46.2745,0.2247,0.6928,0.0424,0.1384,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,12,Fmp,t80_ALon,1,42.7784,0.1954,1.1713,0.0417,0.1652,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,13,Fp,t100_ALon,0,30.4652,0.2754,0.865,0.0497,0.1495,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,13,Fp,t100_ALon,1,32.3287,0.2353,1.1916,0.04,0.1589,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,14,Fmp,t100_ALon,0,41.9051,0.2754,0.865,0.0497,0.1495,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,14,Fmp,t100_ALon,1,42.2961,0.2353,1.1916,0.04,0.1589,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,15,Fp,t120_ALon,0,28.0228,0.3219,0.8943,0.0521,0.1419,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,15,Fp,t120_ALon,1,32.0273,0.2698,1.1136,0.0418,0.1783,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,16,Fmp,t120_ALon,0,41.1844,0.3219,0.8943,0.0521,0.1419,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,16,Fmp,t120_ALon,1,43.9267,0.2698,1.1136,0.0418,0.1783,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,17,Fp,t140_ALon,0,26.3969,0.3599,0.8977,0.054,0.1401,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,17,Fp,t140_ALon,1,31.8487,0.3007,1.0401,0.0383,0.1864,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,18,Fmp,t140_ALon,0,41.1058,0.3599,0.8977,0.054,0.1401,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,18,Fmp,t140_ALon,1,45.5852,0.3007,1.0401,0.0383,0.1864,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,19,Fp,t160_ALon,0,25.2015,0.3848,0.9095,0.0536,0.1396,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,19,Fp,t160_ALon,1,31.5951,0.3203,1.0015,0.0401,0.2011,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,20,Fmp,t160_ALon,0,40.8519,0.3848,0.9095,0.0536,0.1396,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,20,Fmp,t160_ALon,1,46.5585,0.3203,1.0015,0.0401,0.2011,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,21,Fp,t180_ALon,0,24.1673,0.4048,0.9255,0.0544,0.1399,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,21,Fp,t180_ALon,1,31.1425,0.3353,0.9879,0.0396,0.2098,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,22,Fmp,t180_ALon,0,40.4998,0.4048,0.9255,0.0544,0.1399,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,22,Fmp,t180_ALon,1,46.9197,0.3353,0.9879,0.0396,0.2098,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,23,Fp,t200_ALon,0,23.352,0.4183,0.9461,0.0561,0.1405,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,23,Fp,t200_ALon,1,30.662,0.3441,0.9941,0.0402,0.2178,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,24,Fmp,t200_ALon,0,40.0604,0.4183,0.9461,0.0561,0.1405,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,24,Fmp,t200_ALon,1,46.8325,0.3441,0.9941,0.0402,0.2178,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,25,Fp,t220_ALon,0,22.6566,0.4292,0.9674,0.0562,0.1392,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,25,Fp,t220_ALon,1,29.9785,0.3537,1.0096,0.0408,0.2227,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,26,Fmp,t220_ALon,0,39.6204,0.4292,0.9674,0.0562,0.1392,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,26,Fmp,t220_ALon,1,46.4846,0.3537,1.0096,0.0408,0.2227,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,27,Fp,t240_ALon,0,22.1816,0.4402,0.971,0.0549,0.1356,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,27,Fp,t240_ALon,1,29.4421,0.3658,1.0078,0.04,0.2246,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,28,Fmp,t240_ALon,0,39.5532,0.4402,0.971,0.0549,0.1356,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,28,Fmp,t240_ALon,1,46.5282,0.3658,1.0078,0.04,0.2246,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,29,Fp,t260_ALon,0,21.8154,0.4493,0.9714,0.0551,0.1381,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,29,Fp,t260_ALon,1,29.1297,0.3723,1.0088,0.0394,0.2239,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,30,Fmp,t260_ALon,0,39.5554,0.4493,0.9714,0.0551,0.1381,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,30,Fmp,t260_ALon,1,46.5148,0.3723,1.0088,0.0394,0.2239,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,31,Fp,t280_ALon,0,21.5052,0.4592,0.9644,0.0543,0.1348,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,31,Fp,t280_ALon,1,28.8761,0.378,1.0091,0.04,0.2292,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,32,Fmp,t280_ALon,0,39.6979,0.4592,0.9644,0.0543,0.1348,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,32,Fmp,t280_ALon,1,46.5445,0.378,1.0091,0.04,0.2292,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,33,Fp,t300_ALon,0,21.3324,0.4629,0.9673,0.0544,0.1338,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,33,Fp,t300_ALon,1,28.7184,0.3828,1.0045,0.0416,0.2283,TRUE,TRUE,AP19,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,34,Fmp,t300_ALon,0,39.6455,0.4629,0.9673,0.0544,0.1338,TRUE,TRUE,AP101,5,2,2
B6,amiRNA_psII,2020-03-08T22:26:02Z,2020-03-09,PSII0,34,Fmp,t300_ALon,1,46.6335,0.3828,1.0045,0.0416,0.2283,TRUE,TRUE,AP19,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,1,Fo,FvFm,0,9.2056,0.7863,0,0.0431,0,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,1,Fo,FvFm,1,16.7033,0.8191,0,0.0249,0,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,2,Fm,FvFm,0,43.1098,0.7863,0,0.0431,0,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,2,Fm,FvFm,1,92.7125,0.8191,0,0.0249,0,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,7,Fp,t40_ALon,0,12.0767,0.7088,0.0446,0.0281,0.0431,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,7,Fp,t40_ALon,1,27.5116,0.6969,0.0247,0.0206,0.0237,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,8,Fmp,t40_ALon,0,41.5601,0.7088,0.0446,0.0281,0.0431,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,8,Fmp,t40_ALon,1,90.8169,0.6969,0.0247,0.0206,0.0237,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,9,Fp,t60_ALon,0,21.3911,0.2238,0.5673,0.0606,0.1589,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,9,Fp,t60_ALon,1,62.7766,0.1401,0.281,0.0296,0.139,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,10,Fmp,t60_ALon,0,27.6133,0.2238,0.5673,0.0606,0.1589,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,10,Fmp,t60_ALon,1,72.9887,0.1401,0.281,0.0296,0.139,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,11,Fp,t80_ALon,0,19.1702,0.2198,0.7571,0.0671,0.1955,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,11,Fp,t80_ALon,1,40.2315,0.1625,0.9564,0.0405,0.249,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,12,Fmp,t80_ALon,0,24.6244,0.2198,0.7571,0.0671,0.1955,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,12,Fmp,t80_ALon,1,47.9721,0.1625,0.9564,0.0405,0.249,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,13,Fp,t100_ALon,0,17.6559,0.2603,0.8076,0.0677,0.1888,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,13,Fp,t100_ALon,1,33.7887,0.189,1.2506,0.0446,0.2795,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,14,Fmp,t100_ALon,0,23.9083,0.2603,0.8076,0.0677,0.1888,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,14,Fmp,t100_ALon,1,41.6241,0.189,1.2506,0.0446,0.2795,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,15,Fp,t120_ALon,0,16.796,0.3061,0.7813,0.0693,0.1779,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,15,Fp,t120_ALon,1,29.9014,0.2066,1.4772,0.0505,0.2775,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,16,Fmp,t120_ALon,0,24.2537,0.3061,0.7813,0.0693,0.1779,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,16,Fmp,t120_ALon,1,37.6714,0.2066,1.4772,0.0505,0.2775,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,17,Fp,t140_ALon,0,16.1907,0.3456,0.7431,0.0647,0.1692,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,17,Fp,t140_ALon,1,27.7347,0.2144,1.6371,0.0527,0.2704,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,18,Fmp,t140_ALon,0,24.7776,0.3456,0.7431,0.0647,0.1692,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,18,Fmp,t140_ALon,1,35.3092,0.2144,1.6371,0.0527,0.2704,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,19,Fp,t160_ALon,0,15.5129,0.3811,0.7203,0.0615,0.1548,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,19,Fp,t160_ALon,1,26.1249,0.2239,1.7602,0.0566,0.2709,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,20,Fmp,t160_ALon,0,25.1023,0.3811,0.7203,0.0615,0.1548,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,20,Fmp,t160_ALon,1,33.7107,0.2239,1.7602,0.0566,0.2709,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,21,Fp,t180_ALon,0,14.9417,0.4082,0.708,0.0577,0.1494,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,21,Fp,t180_ALon,1,25.081,0.2321,1.8422,0.0609,0.2742,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,22,Fmp,t180_ALon,0,25.2849,0.4082,0.708,0.0577,0.1494,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,22,Fmp,t180_ALon,1,32.7305,0.2321,1.8422,0.0609,0.2742,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,23,Fp,t200_ALon,0,14.3695,0.4311,0.7063,0.0558,0.1399,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,23,Fp,t200_ALon,1,24.2768,0.2409,1.9008,0.0638,0.283,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,24,Fmp,t200_ALon,0,25.3096,0.4311,0.7063,0.0558,0.1399,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,24,Fmp,t200_ALon,1,32.0838,0.2409,1.9008,0.0638,0.283,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,25,Fp,t220_ALon,0,14.0095,0.441,0.7192,0.0552,0.136,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,25,Fp,t220_ALon,1,23.7442,0.2441,1.9519,0.0685,0.2948,TRUE,TRUE,AP44,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,26,Fmp,t220_ALon,0,25.1133,0.441,0.7192,0.0552,0.136,TRUE,TRUE,AP76,5,2,2
B7,amiRNA_psII,2020-03-08T22:33:04Z,2020-03-09,PSII0,26,Fmp,t220_ALon,1,31.5533,0.2441,1.9519,0.0685,0.2948,TRUE,TRUE,AP44,5,2,2
